公司,簡稱,年月,營收發布日,單月營收(千元)
3379,彬台         ,202101,20210208,45985
3388,崇越電       ,202101,20210205,790202
3390,旭軟         ,202101,20210205,71721
3402,漢科         ,202101,20210209,244566
3426,台興         ,202101,20210204,52612
3434,哲固         ,202101,20210209,57372
3438,類比科       ,202101,20210204,134278
3441,聯一光       ,202101,20210205,36135
3444,利機         ,202101,20210209,99350
3455,由田         ,202101,20210209,125612
3465,進泰電子     ,202101,20210204,192870
3466,致振         ,202101,20210209,98831
3479,安勤         ,202101,20210209,359686
3483,力致         ,202101,20210205,641439
3484,崧騰         ,202101,20210205,582104
3489,森寶         ,202101,20210208,114692
3490,單井         ,202101,20210208,43056
3491,昇達科       ,202101,20210208,137358
3492,長盛         ,202101,20210208,86295
3498,陽程         ,202101,20210209,130352
3499,環天科       ,202101,20210208,30513
3508,位速         ,202101,20210209,89135
3511,矽瑪         ,202101,20210202,94032
3512,皇龍         ,202101,20210204,534591
3516,亞帝歐       ,202101,20210209,72066
3520,華盈         ,202101,20210209,75932
3521,鴻翊         ,202101,20210208,32909
3522,御頂         ,202101,20210209,130891
3523,迎輝         ,202101,20210208,23707
3526,凡甲         ,202101,20210208,181076
3527,聚積         ,202101,20210204,191836
3529,力旺         ,202101,20210205,419581
3531,先益         ,202101,20210208,196787
3537,堡達         ,202101,20210208,242368
3540,曜越         ,202101,20210217,581295
3541,西柏         ,202101,20210208,116507
3546,宇峻         ,202101,20210208,115248
3548,兆利         ,202101,20210205,524497
3551,世禾         ,202101,20210209,181354
3552,同致         ,202101,20210209,853816
3555,重鵬         ,202101,20210208,698
3556,禾瑞亞       ,202101,20210204,125432
3558,神準         ,202101,20210209,704551
3564,其陽         ,202101,20210202,124996
3567,逸昌         ,202101,20210209,33101
3570,大塚         ,202101,20210209,126856
3577,泓格         ,202101,20210209,73118
3580,友威科       ,202101,20210208,48415
3581,博磊         ,202101,20210208,89758
3587,閎康         ,202101,20210204,244518
3594,磐儀         ,202101,20210209,94531
3597,映興         ,202101,20210204,89324
3609,三一東林     ,202101,20210208,50670
3611,鼎翰         ,202101,20210208,498128
3615,安可         ,202101,20210209,93700
3623,富晶通       ,202101,20210208,27316
3624,光頡         ,202101,20210208,220143
3625,西勝         ,202101,20210202,201795
3628,盈正         ,202101,20210209,210318
3629,地心引力     ,202101,20210208,49906
3630,新鉅科       ,202101,20210203,271826
3631,晟楠         ,202101,20210209,15882
3632,研勤         ,202101,20210217,42096
3642,駿熠電       ,202101,20210209,33943
3646,艾恩特       ,202101,20210209,59947
3652,精聯         ,202101,20210209,161256
3663,鑫科         ,202101,20210208,296063
3664,安瑞-KY      ,202101,20210209,25708
3666,光耀         ,202101,20210202,168661
3672,康聯訊       ,202101,20210209,64288
3675,德微         ,202101,20210202,156215
3680,家登         ,202101,20210209,220723
3684,榮昌         ,202101,20210209,49577
3685,元創精密     ,202101,20210209,101693
3687,歐買尬       ,202101,20210209,119803
3689,湧德         ,202101,20210208,552834
3691,碩禾         ,202101,20210209,836248
3693,營邦         ,202101,20210208,234793
3707,漢磊         ,202101,20210205,543479
3709,鑫聯大投控   ,202101,20210208,1396375
3710,連展投控     ,202101,20210209,692262
3713,新晶投控     ,202101,20210208,141022
4102,永日         ,202101,20210205,26402
4105,東洋         ,202101,20210208,382907
4107,邦特         ,202101,20210209,151265
4109,加捷生醫     ,202101,20210208,18900
4111,濟生         ,202101,20210208,88852
4113,聯上         ,202101,20210209,68798
4114,健喬         ,202101,20210203,303170
4116,明基醫       ,202101,20210203,117752
4120,友華         ,202101,20210208,478251
4121,優盛         ,202101,20210208,328812
4123,晟德         ,202101,20210208,78399
4126,太醫         ,202101,20210203,201202
4127,天良         ,202101,20210209,42808
4128,中天         ,202101,20210202,132218
4129,聯合         ,202101,20210217,200045
4130,健亞         ,202101,20210209,45765
4131,晶宇         ,202101,20210208,8626
4138,曜亞         ,202101,20210209,100476
4139,馬光-KY      ,202101,20210208,79006
4147,中裕         ,202101,20210201,41314
4153,鈺緯         ,202101,20210209,39595
4154,樂威科-KY    ,202101,20210209,50338
4157,太景*-KY     ,202101,20210204,5163
4160,創源         ,202101,20210209,35083
4161,聿新科       ,202101,20210205,52318
4162,智擎         ,202101,20210204,22746
4163,鐿鈦         ,202101,20210205,138435
4167,松瑞藥       ,202101,20210217,200393
4168,醣聯         ,202101,20210209,0
4171,瑞基         ,202101,20210208,65663
4173,久裕         ,202101,20210209,90324
4174,浩鼎         ,202101,20210208,4129
4175,杏一         ,202101,20210208,526599
4183,福永生技     ,202101,20210205,32048
4188,安克         ,202101,20210204,3528
4192,杏國         ,202101,20210208,539
4198,欣大健康     ,202101,20210217,12494
4205,中華食       ,202101,20210208,150519
4207,環泰         ,202101,20210208,352405
4303,信立         ,202101,20210209,35379
4304,勝昱         ,202101,20210209,38125
4305,世坤         ,202101,20210204,87942
4401,東隆興       ,202101,20210217,329986
4402,福大         ,202101,20210208,7987
4406,新昕纖       ,202101,20210205,36746
4413,飛寶企業     ,202101,20210209,88639
4416,三圓         ,202101,20210209,7922
4417,金洲         ,202101,20210209,256478
4419,元勝         ,202101,20210209,2055
4420,光明         ,202101,20210205,76837
4429,聚紡         ,202101,20210208,49958
4430,耀億         ,202101,20210209,244968
4432,銘旺實       ,202101,20210209,96513
4433,興采         ,202101,20210209,135101
4502,健信         ,202101,20210209,148094
4503,金雨         ,202101,20210209,14424
4506,崇友         ,202101,20210204,466040
4510,高鋒         ,202101,20210209,129691
4513,福裕         ,202101,20210208,77848
4523,永彰         ,202101,20210209,59119
4527,方土霖       ,202101,20210208,173177
4528,江興鍛       ,202101,20210204,238829
4529,淳紳         ,202101,20210209,218
4530,宏易         ,202101,20210209,12468
4533,協易機       ,202101,20210205,231644
4534,慶騰         ,202101,20210209,146534
4535,至興         ,202101,20210208,287646
4538,大詠城       ,202101,20210205,36024
4541,晟田         ,202101,20210205,65616
4542,科嶠         ,202101,20210208,31999
4543,萬在         ,202101,20210209,68602
4549,桓達         ,202101,20210208,88680
4550,長佳         ,202101,20210205,120374
4554,橙的         ,202101,20210205,25226
4556,旭然         ,202101,20210209,41619
4561,健椿         ,202101,20210203,81709
4563,百德         ,202101,20210209,104256
4568,科際精密     ,202101,20210208,106982
4580,捷流閥業     ,202101,20210206,191298
4609,唐鋒         ,202101,20210209,34304
4702,中美實       ,202101,20210208,148448
4706,大恭         ,202101,20210209,144793
4707,磐亞         ,202101,20210208,138431
4711,永純         ,202101,20210208,86006
4712,南璋         ,202101,20210208,1281
4714,永捷         ,202101,20210217,36265
4716,大立         ,202101,20210209,69557
4721,美琪瑪       ,202101,20210217,218935
4726,永昕         ,202101,20210217,186356
4728,雙美         ,202101,20210217,91138
4729,熒茂         ,202101,20210209,86049
4735,豪展         ,202101,20210202,405185
4736,泰博         ,202101,20210208,529895
4741,泓瀚         ,202101,20210209,47948
4743,合一         ,202101,20210202,1971
4744,皇將         ,202101,20210208,61453
4745,合富-KY      ,202101,20210207,381604
4747,強生         ,202101,20210209,40002
4754,國碳科       ,202101,20210208,39749
4760,勤凱         ,202101,20210203,134517
4767,誠泰科技     ,202101,20210208,117030
4804,大略-KY      ,202101,20210210,23868
4806,昇華         ,202101,20210208,11
4903,聯光通       ,202101,20210209,116018
4905,台聯電       ,202101,20210209,4414
4907,富宇         ,202101,20210204,25854
4908,前鼎         ,202101,20210209,53510
4909,新復興       ,202101,20210217,79187
4911,德英         ,202101,20210204,1895
4924,欣厚-KY      ,202101,20210217,39381
4931,新盛力       ,202101,20210209,127220
4933,友輝         ,202101,20210208,291530
4939,亞電         ,202101,20210205,198557
4944,兆遠         ,202101,20210209,44783
4945,陞達科技     ,202101,20210209,38626
4946,辣椒         ,202101,20210209,1891
4950,牧東         ,202101,20210209,10495
4953,緯軟         ,202101,20210203,463990
4966,譜瑞-KY      ,202101,20210204,1622557
4971,IET-KY       ,202101,20210208,62211
4972,湯石照明     ,202101,20210204,85025
4973,廣穎         ,202101,20210205,348108
4974,亞泰         ,202101,20210203,413245
4979,華星光       ,202101,20210208,73581
4987,科誠         ,202101,20210209,97926
4991,環宇-KY      ,202101,20210210,79599
4995,晶達         ,202101,20210208,69398
5009,榮剛         ,202101,20210209,626941
5011,久陽         ,202101,20210208,284643
5013,強新         ,202101,20210205,642236
5014,建錩         ,202101,20210205,1294952
5015,華祺         ,202101,20210208,164450
5016,松和         ,202101,20210209,229585
5102,富強         ,202101,20210208,60601
5201,凱衛         ,202101,20210209,16108
5202,力新         ,202101,20210208,12886
5205,中茂         ,202101,20210205,1088
5206,坤悅         ,202101,20210209,125377
5209,新鼎         ,202101,20210209,290151
5210,寶碩         ,202101,20210209,14332
5211,蒙恬         ,202101,20210205,10738
5212,凌網         ,202101,20210208,74602
5213,亞昕         ,202101,20210209,192241
5220,萬達光電     ,202101,20210208,90248
5223,安力-KY      ,202101,20210203,263531
5227,立凱-KY      ,202101,20210205,17667
5230,雷笛克光學   ,202101,20210205,98759
5236,凌陽創新     ,202101,20210203,197141
5245,智晶         ,202101,20210209,123713
5251,天鉞電       ,202101,20210209,18607
5263,智崴         ,202101,20210209,70280
5272,笙科         ,202101,20210209,44671
5274,信驊         ,202101,20210205,238148
5276,達輝-KY      ,202101,20210203,70735
5278,尚凡         ,202101,20210208,112861
5281,大峽谷-KY    ,202101,20210208,117303
5287,數字         ,202101,20210209,131334
5289,宜鼎         ,202101,20210204,609013
5291,邑昇         ,202101,20210217,115088
5299,杰力         ,202101,20210205,193210
5301,寶得利       ,202101,20210217,8152
5302,太欣         ,202101,20210209,1883
5309,系統電       ,202101,20210203,157870
5310,天剛         ,202101,20210202,1731
5312,寶島科       ,202101,20210205,250250
5314,世紀         ,202101,20210208,2733
5315,光聯         ,202101,20210201,180155
5321,美而快       ,202101,20210209,232028
5324,士開         ,202101,20210209,44030
5328,華容         ,202101,20210209,113826
5340,建榮         ,202101,20210208,115793
5344,立衛         ,202101,20210204,34786
5345,天揚         ,202101,20210204,1446
5347,世界         ,202101,20210209,2780087
5348,系通         ,202101,20210208,6853
5351,鈺創         ,202101,20210208,340637
5353,台林         ,202101,20210208,104682
5355,佳總         ,202101,20210209,59717
5356,協益         ,202101,20210208,307604
5364,力麗店       ,202101,20210209,34900
5371,中光電       ,202101,20210209,3292870
5381,合正         ,202101,20210209,38917
5383,金利         ,202101,20210205,111698
5386,青雲         ,202101,20210204,381832
5392,能率         ,202101,20210209,990527
5398,慕康生醫     ,202101,20210208,34805
5403,中菲         ,202101,20210208,288817
5410,國眾         ,202101,20210209,353045
5425,台半         ,202101,20210208,980738
5426,振發         ,202101,20210208,123599
5432,新門         ,202101,20210205,6124
5438,東友         ,202101,20210209,136965
5439,高技         ,202101,20210209,252103
5443,均豪         ,202101,20210209,296845
5450,南良         ,202101,20210209,279132
5452,佶優         ,202101,20210204,535971
5455,昇益         ,202101,20210209,172
5457,宣德         ,202101,20210209,1424130
5460,同協         ,202101,20210205,54612
5464,霖宏         ,202101,20210208,110875
5465,富驊         ,202101,20210208,742444
5468,凱鈺         ,202101,20210204,9714
5474,聰泰         ,202101,20210209,184011
5475,德宏         ,202101,20210209,127307
5478,智冠         ,202101,20210209,593443
5481,新華         ,202101,20210204,9385
5483,中美晶       ,202101,20210205,4909783
5487,通泰         ,202101,20210208,41402
5488,松普         ,202101,20210209,84638
5489,彩富         ,202101,20210205,91368
5490,同亨         ,202101,20210202,52934
5493,三聯         ,202101,20210209,221721
5498,凱崴         ,202101,20210209,124965
5508,永信建       ,202101,20210202,134693
5511,德昌         ,202101,20210209,339140
5512,力麒         ,202101,20210209,570611
5514,三豐         ,202101,20210208,511
5516,雙喜         ,202101,20210205,122097
5520,力泰         ,202101,20210208,241115
5523,豐謙         ,202101,20210205,61140
5529,鉅陞         ,202101,20210209,8628
5530,龍巖         ,202101,20210208,355606
5536,聖暉         ,202101,20210209,1287927
5543,桓鼎-KY      ,202101,20210204,140031
5601,台聯櫃       ,202101,20210204,6218
5603,陸海         ,202101,20210205,164789
5604,中連         ,202101,20210209,11609
5609,中菲行       ,202101,20210208,2553567
5701,劍湖山       ,202101,20210209,24534
5703,亞都         ,202101,20210208,29513
5704,老爺知       ,202101,20210209,44657
5820,日盛金       ,202101,20210208,1022634
5864,致和證       ,202101,20210209,-153403
